id,wave1id,response,blockcod,prefectu,prefdist,name,partycod,incumben,smdpr,prrank,won,coalitio,pastkoiz,futureko,elecsys1,elecsys2,appeal,manifest,reasonma,constitu,defense,treaty,attack,un,nkorea,iraq,collecti,smallgov,lifetime,publicen,keynes,consump2,pension,postal,highwayp,highwayf,safety,foreign,donation,subsidy,ideology
589,402,1,7,23,8,î∫ñÏñL,2,1,3,3,1,4,3,4,2,3,2,1,0,2,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,7
590,169,1,7,23,8,ëÂñÿç_,1,1,1,99,4,1,2,2,3,6,1,2,3,1,2,3,3,1,3,1,1,2,3,3,3,2,4,4,2,4,2,3,3,2,7
591,170,1,7,23,9,äCïîèré˜,6,1,1,99,1,1,2,2,1,2,2,2,3,1,1,1,1,1,1,1,1,3,3,1,4,3,2,1,1,2,2,3,5,1,7
592,999,1,7,23,9,â™ñ{è[å˜,2,2,3,3,3,4,4,4,2,3,2,1,0,4,3,4,4,1,3,5,5,4,3,4,3,2,2,3,9,1,4,4,1,1,11
593,999,1,7,23,9,èºçËè»éO,4,2,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,1,4,1,5,1,5,4,1,5,1,1,5,1
594,999,1,7,23,9,à‰åÖó∫,10,2,1,99,4,9,1,1,3,1,2,1,0,2,2,2,3,2,2,3,3,3,3,2,2,4,1,2,2,2,5,3,2,1,6
595,999,1,7,23,10,ç]çËìSñÅ,6,3,1,99,1,1,2,2,2,2,5,1,0,2,2,3,5,2,2,2,2,3,3,2,2,2,2,3,2,5,3,3,3,3,7
596,999,1,7,23,10,ä›ñÏíméq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,3,9,9,5,1,5,5,5,5,1,1,5,1
597,171,1,7,23,10,ç≤ì°äœé˜,2,1,3,3,3,7,3,4,1,3,1,1,0,4,4,4,3,2,2,5,5,3,2,2,2,3,3,5,2,2,4,3,2,2,3
598,999,1,7,23,11,ã¯ìcê^å·,4,2,1,99,4,7,4,4,5,7,6,1,0,5,5,5,5,3,5,5,5,5,3,2,5,5,3,5,3,1,5,1,1,5,1
599,999,1,7,23,11,å√ñ{êLàÍòY,2,2,3,3,1,8,3,3,1,2,6,1,0,3,3,3,3,3,3,5,5,1,3,3,5,1,1,3,3,3,3,1,3,1,5
600,173,1,7,23,12,êôâYê≥åí,1,1,3,5,1,1,1,1,1,1,4,9,0,1,1,1,2,3,2,1,2,2,3,1,3,3,2,1,1,4,1,4,3,3,5
601,999,1,7,23,12,íÜç™çNç_,2,2,3,3,3,8,4,3,2,2,1,1,0,2,2,2,3,1,3,4,5,5,3,4,4,2,1,3,2,2,4,1,1,1,4
602,999,1,7,23,12,ñÏë∫ìTéq,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,5,5,3,5,5,3,5,1,1,5,1
603,174,1,7,23,13,ëÂë∫èGèÕ,1,1,3,5,1,1,1,1,1,7,6,1,0,1,3,2,1,1,3,2,2,3,3,4,2,3,1,3,1,3,4,2,3,2,3
604,401,1,7,23,13,ìáëè,2,1,3,3,3,4,4,4,2,3,4,1,0,1,2,3,4,2,3,4,2,2,4,4,4,3,1,1,5,1,4,3,1,1,7
605,999,1,7,23,13,çÇó—êΩ,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,5,5,3,5,5,3,5,1,1,5,1
606,999,1,7,23,14,ã‡éqê≥î¸,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,3,5,5,1,5,5,4,5,1,1,5,1
607,175,1,7,23,14,êÛñÏèüêl,1,1,3,5,4,1,2,2,2,2,2,1,0,1,2,2,1,1,2,1,5,3,4,1,2,1,5,5,1,5,5,3,5,3,5
608,999,1,7,23,14,óÈñÿçéèπ,2,2,3,3,1,8,4,4,5,6,4,1,0,5,3,4,4,2,4,5,5,1,3,2,3,2,2,4,2,2,3,2,1,2,3
609,999,1,7,23,15,ç÷ì°å[,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,1,1,3,5,1,5,5,1,5,1,1,5,1
610,409,1,7,23,15,ìsízè˜,2,1,3,1,3,4,4,4,2,3,1,1,0,9,3,2,5,1,3,9,5,5,9,9,9,9,9,9,9,9,5,1,5,1,5
611,176,1,7,23,15,éRñ{ñæïF,1,1,3,5,1,1,1,1,2,3,4,1,0,1,1,1,3,2,4,1,2,3,4,2,3,3,3,2,1,3,4,1,3,3,5
612,408,1,7,24,1,íÜà‰ü®,2,1,3,3,3,4,4,4,2,2,4,1,0,1,2,2,1,1,1,5,1,3,3,3,2,3,3,4,2,1,3,1,3,3,6
613,999,1,7,24,1,ëÂõ‘ó≤éi,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,5,3,5,1,1,5,1
614,177,1,7,24,1,êÏçËìÒòY,1,1,1,99,1,1,9,1,5,7,2,1,0,9,9,5,9,9,9,9,5,9,3,1,9,9,5,5,9,9,9,9,5,9,6
615,999,1,7,24,2,ëOä_íâéi,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,5,3,5,1,1,5,1
616,178,1,7,24,2,íÜêÏê≥èt,2,1,3,3,1,4,4,4,2,3,1,1,0,1,4,2,9,1,3,5,5,9,3,5,5,9,1,3,5,1,3,1,3,1,11
617,999,1,7,24,2,à‰åÀéı,1,2,3,5,4,2,2,2,3,2,2,1,0,1,2,3,3,1,2,2,2,4,4,2,3,2,1,2,2,4,2,4,1,1,3
618,179,1,7,24,3,â™ìcçéñÁ,2,1,1,99,1,4,4,4,2,3,1,1,0,2,3,3,5,1,5,3,5,3,3,5,5,3,1,3,5,1,3,1,5,1,11
619,999,1,7,24,3,ïΩìcçkàÍ,1,2,3,4,3,1,2,2,4,6,6,1,0,4,2,3,1,1,3,3,3,4,5,1,2,3,2,2,2,5,3,3,4,4,7
620,999,1,7,24,3,êØñÏó•éq,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,5,3,5,1,1,5,1
621,180,1,7,24,4,ìcë∫åõãv,1,1,3,5,1,1,2,2,2,3,5,2,3,2,2,2,3,2,3,2,4,3,3,3,3,1,5,3,2,5,3,3,3,4,7
622,400,1,7,24,4,à…ì°íâé°,2,1,3,1,3,4,4,4,2,7,1,1,0,2,5,5,5,2,5,5,5,5,2,4,5,4,1,4,1,1,5,1,1,1,2
623,999,1,7,24,4,â™ñÏåbî¸,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,5,3,5,1,1,5,1
624,999,1,7,24,5,í∑ç‚ê≥èt,4,2,1,99,4,9,4,4,5,7,1,9,0,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,5,3,5,1,1,5,1
625,999,1,7,24,5,éOÉcñÓåõê∂,1,2,3,5,1,1,2,2,2,2,2,2,1,2,2,3,3,3,3,2,3,4,3,3,3,2,3,3,2,4,3,2,4,3,6
626,999,0,7,24,5,éRíÜê∏àÍ,10,2,1,99,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
627,999,1,7,24,5,ã‡éqómàÍ,2,2,3,3,4,9,4,4,3,3,2,1,0,5,3,3,5,3,2,5,4,5,3,3,4,3,2,5,1,3,3,5,5,1,5
628,999,1,8,25,1,êÏì‡ëÏ,4,2,3,7,4,9,4,4,5,7,4,2,3,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,4,2,5,1,1,5,1
629,999,1,8,25,1,è„ñÏå´àÍòY,1,2,3,4,4,1,1,1,2,6,2,1,0,1,3,3,2,3,3,2,4,3,5,3,3,4,4,2,1,2,4,2,2,1,5
630,182,1,8,25,1,êÏí[íBïv,2,1,3,2,1,4,4,4,3,3,4,1,0,2,2,3,3,2,2,3,2,3,3,3,2,3,2,3,3,3,4,3,4,4,5
631,999,1,8,25,2,éà‰êaàÍ,4,2,1,99,4,9,4,4,5,7,4,2,3,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,4,1,5,1,1,5,1
632,183,1,8,25,2,è¨êºóù,1,1,3,4,3,1,2,2,3,3,2,1,0,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,4,3,3,3,5
633,999,1,8,25,2,êÏìáó≤ìÒ,10,2,1,99,4,1,1,2,4,6,6,2,5,1,2,3,3,2,2,3,2,1,3,3,4,3,2,3,2,4,3,2,3,3,6
634,999,1,8,25,2,ìcìáàÍê¨,2,2,3,2,1,4,4,4,1,3,1,1,0,4,3,3,5,1,5,5,5,2,2,2,3,2,1,3,1,1,5,1,1,1,5
635,999,1,8,25,3,âFñÏé°,1,2,3,4,3,1,1,1,2,2,1,1,0,1,1,2,2,1,2,1,2,2,4,3,2,2,2,1,1,4,2,2,4,3,8
636,999,1,8,25,3,êŒì∞êWéq,4,2,1,99,4,9,4,4,5,7,4,2,3,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,4,1,5,1,1,5,1
637,999,1,8,25,3,éOì˙åéëÂë¢,2,2,3,2,1,4,3,3,4,3,2,1,0,3,1,2,3,1,3,5,2,4,2,2,2,2,1,2,3,3,3,1,2,1,4
638,999,1,8,25,3,êºë∫ñæïv,10,2,1,99,4,7,4,4,3,2,2,1,0,5,5,5,4,1,1,5,5,5,5,1,1,5,1,1,1,1,5,1,1,3,1
639,184,1,8,25,4,ä‚âiïıàÍ,1,1,3,4,1,1,1,1,2,2,2,1,0,1,3,3,2,1,2,2,3,4,3,3,4,4,5,9,1,4,4,3,4,2,5
640,999,1,8,25,4,âúë∫ìWéO,2,2,3,2,3,4,4,4,3,3,4,1,0,2,3,3,3,1,2,3,2,3,3,3,2,2,2,3,3,3,4,3,4,2,6
641,999,1,8,25,4,íÿìcå‹ãvíj,4,2,1,99,4,9,4,4,5,7,1,2,3,5,5,5,5,5,5,5,5,5,2,3,3,5,2,5,4,1,5,1,1,5,1
642,435,1,8,26,1,çíìcåbìÒ,4,1,3,2,3,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,1,3,5,2,5,5,2,5,1,1,5,1
643,425,1,8,26,1,ã íuàÍñÌ,2,1,3,1,3,9,4,4,2,3,6,1,0,1,2,3,3,2,2,3,2,3,4,4,2,3,4,3,4,1,2,4,4,3,6
644,185,0,8,26,1,à…êÅï∂ñæ,1,1,3,4,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
645,186,1,8,26,2,ëOå¥êΩéi,2,1,3,2,1,9,3,4,2,3,1,1,0,1,2,2,2,2,3,4,1,4,4,4,3,3,1,3,3,1,3,2,4,1,7
646,999,1,8,26,2,éRñ{íºïF,1,2,3,4,4,1,2,2,1,6,4,1,0,2,3,3,5,1,2,3,1,4,3,2,3,4,4,2,1,3,3,2,4,4,7
647,999,1,8,26,2,å¥èréj,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,2,5,1,1,5,1
648,999,1,8,26,3,êÚåíëæ,2,2,3,2,1,4,4,3,2,3,2,1,0,2,4,3,2,1,2,4,4,4,2,2,4,4,2,2,2,2,2,2,2,2,5
649,187,1,8,26,3,âúéRñŒïF,1,1,3,4,4,1,2,3,3,3,4,1,0,1,2,2,2,1,2,2,2,3,4,3,1,2,4,4,2,4,2,2,4,2,3
650,999,1,8,26,3,êŒë∫òaéq,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,2,5,1,1,5,1
651,999,1,8,26,4,ê¨ã{ê^óùéq,4,2,1,99,4,9,4,4,5,7,2,2,5,5,5,5,5,5,5,5,5,5,2,2,3,5,1,5,5,2,5,1,1,5,1
652,999,1,8,26,4,ìcíÜâpïv,1,2,3,4,1,1,2,2,5,6,2,2,1,9,4,4,4,2,5,4,3,3,4,2,2,2,2,4,3,5,2,2,3,3,7
653,999,1,8,26,4,ñkê_å\òN,2,2,3,2,4,4,3,3,2,2,2,1,0,1,2,1,1,2,3,2,2,2,3,4,9,2,1,2,1,2,2,2,2,1,7
654,999,1,8,26,5,ãgìcëÅóRî¸,4,2,3,9,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,1,3,5,2,5,5,2,5,1,1,5,1
655,189,1,8,26,5,íJä_íıàÍ,1,1,3,4,1,1,1,1,3,5,1,2,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
656,999,1,8,26,5,è¨ó—ìNñÁ,2,2,3,2,4,4,4,4,2,2,1,1,0,2,3,3,3,2,4,4,3,4,3,2,4,3,3,4,5,2,3,2,3,3,5
657,999,1,8,26,6,ñÓå˚âÎèÕ,4,2,1,99,4,9,4,4,5,7,2,2,5,5,5,5,5,5,5,5,5,5,1,2,3,5,1,5,5,2,5,1,1,5,1
658,420,1,8,26,6,éRà‰òaë•,2,1,3,2,1,4,4,4,2,3,1,1,0,3,3,3,3,1,2,5,3,5,2,2,2,3,3,3,2,3,3,1,1,1,6
659,190,1,8,26,6,ïHìcâ√ñæ,1,1,3,4,4,1,3,2,4,6,4,1,0,2,2,1,2,1,3,2,1,2,2,1,1,3,3,4,5,5,4,3,5,4,7
660,191,1,8,27,1,íÜînçOãB,1,1,3,4,1,1,1,1,4,6,2,1,0,1,2,3,5,3,2,5,1,2,4,3,1,2,2,2,2,4,3,3,4,2,7
661,999,1,8,27,1,åFìcìƒék,2,2,3,2,4,6,2,4,2,7,2,1,0,3,2,4,4,3,4,5,5,4,2,4,3,2,2,3,3,2,3,2,4,2,4
662,999,1,8,27,1,ê¥â∆óT,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,3,2,5,1,5,5,2,5,1,1,5,1
663,436,1,8,27,2,êŒà‰àËéq,4,1,3,1,3,9,4,4,3,7,1,2,5,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,4,1,5,1,1,5,1
664,192,1,8,27,2,ç∂ì°èÕ,1,1,3,4,1,1,2,2,3,3,2,1,0,1,2,3,3,2,2,2,2,3,4,3,2,2,3,4,2,3,4,4,4,2,4
665,999,1,8,27,2,ä‚îgåO,2,2,3,2,4,4,2,4,2,2,1,1,0,2,2,3,2,2,2,2,2,2,3,4,5,2,5,5,5,1,2,2,5,2,7
666,999,1,8,27,3,í“åb,2,2,3,2,3,4,4,4,3,1,4,1,0,5,5,5,5,1,5,5,5,4,3,4,4,3,2,1,1,1,5,2,5,1,3
667,193,1,8,27,3,ìcí[ê≥çL,3,1,1,99,1,1,1,1,5,6,2,1,0,2,3,2,5,1,3,2,5,5,3,3,2,3,5,1,1,5,3,1,1,3,6
668,999,1,8,27,3,à¿íBã`çF,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,3,5,5,5,5,2,3,3,5,1,5,5,3,5,1,1,5,1
669,999,1,8,27,4,íÜéRë◊èG,1,2,3,4,3,1,1,1,3,6,6,1,0,1,1,1,3,1,1,1,1,2,3,1,3,3,3,3,1,5,3,3,3,3,7
670,999,1,8,27,4,ãgìcé°,2,3,3,2,1,4,4,4,1,3,1,1,0,1,1,3,3,1,1,2,2,9,3,4,2,2,1,3,9,1,3,9,2,2,7
671,999,1,8,27,4,í∑íJêÏó«óY,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,1,1,9,5,1,5,5,5,5,1,1,5,1
672,999,1,8,27,5,éRâ∫ñFê∂,4,2,3,4,4,9,4,4,5,7,6,2,5,5,5,5,5,3,5,5,5,5,1,1,5,5,3,5,3,2,5,1,1,5,1
673,195,1,8,27,5,íJå˚ó≤ã`,3,1,1,99,1,1,1,2,3,6,2,1,0,3,3,3,3,2,4,2,4,3,4,3,4,3,3,2,3,3,3,2,2,3,6
674,999,1,8,27,5,àÓå©ìNíj,2,2,3,2,3,4,4,4,4,3,2,1,0,2,5,5,4,3,5,4,5,4,3,3,2,2,1,4,4,2,5,1,2,1,3
675,999,1,8,27,6,ë∫è„éjçD,2,2,3,2,4,4,4,4,2,2,2,1,0,1,3,3,2,1,2,5,3,3,2,3,2,3,2,3,3,2,3,3,1,1,6
676,999,1,8,27,6,ëæìcâ≥î¸,4,2,1,99,4,9,4,4,5,7,1,2,5,5,5,5,5,5,5,5,5,5,2,2,3,5,4,5,3,1,5,1,1,5,1
677,196,1,8,27,6,ïüìáñL,3,1,1,99,1,1,2,2,2,7,1,1,0,2,4,3,5,2,3,2,4,4,3,2,3,3,4,3,2,3,3,2,2,2,5
678,999,1,8,27,7,ì°à‰çKéq,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,3,5,5,5,5,1,2,2,5,3,5,4,2,5,1,1,5,1
679,999,1,8,27,7,à‰è„àÍê¨,1,3,3,4,4,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,2,3,3,1,2,2,1,2,2,4,3,2,3,3,5
680,999,1,8,27,7,óLëÚéuòY,7,2,1,99,4,1,1,1,1,2,4,2,3,1,2,2,3,4,1,2,2,3,3,4,4,5,3,1,1,2,2,3,3,2,6
681,999,1,8,27,7,ç„ñ{ã`êM,10,2,1,99,4,1,2,2,3,6,2,2,1,2,3,3,3,3,4,2,3,3,3,4,4,4,2,2,2,1,4,1,3,2,3
682,197,1,8,27,7,ì°ë∫èC,2,1,3,2,1,4,2,3,2,2,1,1,0,2,3,3,5,2,3,4,3,4,5,3,3,3,1,4,5,1,3,1,1,1,6
683,999,1,8,27,8,êƒã{êüç],4,2,1,99,4,9,4,4,5,7,4,2,5,5,5,5,5,5,5,5,5,5,1,3,5,5,3,5,5,3,5,1,1,5,1
684,198,1,8,27,8,íÜñÏä∞ê¨,2,1,3,2,1,9,4,4,2,3,2,1,0,1,3,3,3,1,1,4,4,3,2,2,1,2,1,5,5,1,5,1,3,1,5
685,999,1,8,27,8,ëÂíÀçÇéi,1,2,3,4,4,1,1,1,1,6,4,1,0,3,3,3,2,1,3,2,3,2,2,2,3,2,3,3,3,3,1,3,3,4,6
686,999,1,8,27,9,êºìcñ“,1,3,3,4,3,1,1,1,2,2,6,1,0,1,2,2,2,1,3,1,5,3,4,2,3,3,1,1,1,3,3,3,5,3,11
687,999,1,8,27,9,ì°ñÿñMå∞,4,2,1,99,4,9,4,4,5,5,1,2,3,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,3,5,1,1,4,1
688,999,1,8,27,9,íÜñkó¥ëæòY,5,2,3,1,4,9,4,4,5,4,2,1,0,5,5,5,5,5,5,5,5,5,3,4,5,5,1,5,2,1,5,1,1,1,2
689,199,1,8,27,9,ëÂíJêMê∑,2,1,3,2,1,4,4,3,2,2,1,1,0,2,2,2,3,1,3,5,4,3,3,2,4,1,1,3,3,1,3,1,1,1,6
690,999,1,8,27,9,âiìcã`òa,10,2,1,99,4,1,2,2,4,5,6,2,3,1,2,3,3,1,1,1,1,3,4,3,3,1,3,3,2,2,3,1,4,2,7
691,424,1,8,27,10,îÏìcî¸ë„éq,2,1,3,2,1,4,4,4,2,3,1,1,0,4,5,5,5,3,2,5,5,3,3,3,2,3,1,4,2,1,5,1,2,1,3
692,999,1,8,27,10,êõñÏâxéq,4,3,1,99,4,7,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,3,3,5,3,5,3,2,5,1,1,5,1
693,200,1,8,27,10,èºòQåíëæ,1,1,3,4,4,1,2,1,2,6,2,1,0,1,2,2,4,1,2,1,4,2,3,2,2,2,2,2,2,2,2,2,5,1,7
694,999,0,8,27,10,êYå¥äOîVéÁ,10,2,1,99,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
695,999,1,8,27,11,è¨êÏê^êü,10,2,1,99,4,1,2,1,2,3,4,1,0,1,1,2,4,1,1,1,1,5,1,1,1,1,1,1,1,5,3,1,3,3,6
696,201,1,8,27,11,ïΩñÏîéï∂,2,1,3,2,1,4,3,3,2,2,2,1,0,3,2,3,3,1,3,4,5,2,3,3,2,3,1,3,4,2,4,3,3,1,11
697,999,1,8,27,11,éRâ∫ãûéq,4,2,1,99,4,9,4,4,9,7,1,9,0,5,5,5,5,5,5,5,5,4,2,1,2,5,1,5,5,2,5,1,1,5,1
698,999,1,8,27,11,ãgïêêMè∫,10,2,1,99,4,9,1,1,1,2,2,1,0,1,5,5,5,1,1,2,5,5,1,5,5,5,3,1,1,5,5,1,5,1,1
699,419,1,8,27,12,ñkêÏímçé,1,1,3,4,3,1,1,2,2,3,6,1,0,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,2,4,2,4,3,7
700,202,1,8,27,12,íMè∞êLìÒ,2,1,3,2,1,4,9,9,2,2,2,1,0,1,3,3,1,1,3,4,2,2,4,4,4,3,2,2,3,3,3,3,4,1,6
701,999,1,8,27,12,êºêXómàÍ,4,2,1,99,4,9,4,4,9,7,1,1,0,5,5,5,5,5,5,5,5,5,1,1,3,5,5,5,3,2,5,1,1,5,1
702,437,1,8,27,13,ãgà‰âpèü,4,1,3,3,3,9,4,4,5,7,1,1,0,5,5,5,5,5,5,5,5,5,2,2,2,5,2,5,5,2,5,1,1,5,1
703,416,1,8,27,13,êºñÏÇ†Ç´ÇÁ,1,1,3,4,1,1,3,3,2,2,4,2,3,1,2,2,2,1,2,3,3,3,3,2,1,2,3,5,3,5,3,1,5,2,3
704,999,1,8,27,13,â™ñ{èÄàÍòY,2,2,3,2,4,4,3,3,2,3,2,1,0,3,3,3,4,2,3,5,4,3,2,3,3,3,1,3,2,2,4,1,2,2,6
705,999,1,8,27,14,í∑îˆåh,2,2,3,2,4,4,4,4,4,3,1,1,0,1,1,3,3,3,1,5,3,2,2,3,4,1,2,3,5,1,2,5,1,1,8
706,204,1,8,27,14,íJî®çF,1,1,3,4,1,1,1,1,2,1,2,1,0,1,2,2,2,2,3,9,4,3,3,1,2,2,2,2,2,3,3,2,3,3,5
707,999,1,8,27,14,ñÏëÚóœè∫,4,2,1,99,4,9,4,4,3,7,1,1,0,5,5,5,5,3,5,5,5,3,1,1,2,5,1,5,5,3,5,1,1,1,1
708,999,1,8,27,15,î~êÏäÏãvóY,2,2,3,2,4,4,4,4,2,3,4,1,0,3,2,2,3,4,3,3,5,4,1,4,4,3,1,4,1,1,4,1,2,2,11
709,999,1,8,27,15,íÜñÏçDîé,4,2,1,99,4,9,4,4,3,7,1,1,0,5,5,5,5,5,5,5,5,9,1,3,3,5,3,5,3,3,5,1,1,5,1
710,205,1,8,27,15,í|ñ{íºàÍ,1,1,3,4,1,1,1,1,1,1,5,2,9,4,3,4,4,1,3,1,3,3,1,1,1,2,3,4,3,4,3,5,3,5,7
711,999,1,8,27,16,êõñÏë◊âÓ,4,2,1,99,4,9,4,4,2,7,9,1,0,5,5,5,5,3,5,5,5,5,1,1,9,5,4,5,5,1,5,1,1,5,1
712,206,1,8,27,16,ñkë§àÍóY,3,1,1,99,1,1,1,2,5,6,1,1,0,2,1,1,4,1,3,1,5,5,3,5,3,4,5,1,1,4,5,1,1,2,11
713,999,1,8,27,16,íMà‰ó«òa,2,2,3,2,3,4,3,3,2,3,1,1,0,2,2,3,3,3,3,3,3,3,3,3,2,4,3,3,1,2,3,3,3,3,5
714,999,1,8,27,17,ïΩìcëΩâ¡èH,10,2,1,99,4,1,1,2,3,7,2,1,0,4,2,1,2,1,1,2,2,5,3,2,2,1,4,4,1,4,1,1,3,3,6
715,207,1,8,27,17,â™â∫êMéq,1,1,3,4,4,1,2,2,3,3,2,1,0,3,3,2,4,1,2,2,3,3,5,2,2,5,3,4,4,3,4,4,3,4,8
716,999,1,8,27,17,ê^ìÁèı,4,2,1,99,4,9,4,4,5,7,1,1,0,5,5,5,5,1,5,5,5,5,2,3,3,5,2,5,5,2,5,1,1,4,1
717,432,1,8,27,17,êºë∫ê^åÂ,2,1,3,2,1,4,4,3,4,2,2,1,0,4,2,1,1,1,1,4,1,2,3,2,1,2,2,5,4,1,1,5,4,1,9
718,208,1,8,27,18,íÜéRëæòY,1,1,1,99,1,1,1,2,9,3,9,2,3,1,1,2,2,1,1,2,4,2,3,2,2,3,2,2,1,9,2,2,4,9,6
719,999,1,8,27,18,ëÂíÀçNé˜,4,2,1,99,4,9,4,4,5,6,1,1,0,5,5,5,5,5,5,5,5,5,3,3,2,5,1,5,5,1,5,1,1,5,1
720,999,1,8,27,18,íÜêÏé°,2,2,3,2,3,5,4,4,3,6,2,1,0,2,3,4,5,3,3,5,3,3,3,2,2,2,3,5,3,3,4,1,3,1,4
721,999,1,8,27,19,à¿ìcãgçL,10,2,1,99,4,1,2,2,4,6,2,1,0,1,2,2,3,1,3,2,2,3,4,2,4,4,2,2,2,4,4,4,4,3,8
722,209,1,8,27,19,èºòQåíélòY,6,1,1,99,4,1,1,2,2,6,2,1,0,1,2,2,1,1,4,2,2,3,3,3,2,2,3,3,3,5,3,1,3,3,7
723,999,1,8,27,19,í∑à¿ñL,2,2,3,2,1,8,3,3,2,3,2,1,0,2,1,3,1,1,2,3,2,2,3,2,4,3,1,2,1,1,2,2,2,1,6
724,999,1,8,27,19,òaãCñL,4,2,1,99,4,9,4,4,5,7,4,9,0,5,5,5,5,5,5,5,5,5,1,1,2,5,1,5,5,2,5,1,1,5,1
725,999,1,8,28,1,å¥òaî¸,10,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,3,2,5,1,1,4,1
726,999,1,8,28,1,ñkâ™ç_,4,2,1,99,4,9,4,4,3,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,3,5,1,1,5,1
727,418,1,8,28,1,çªìcå\óC,1,1,3,4,1,1,2,2,3,6,6,1,0,1,1,3,3,1,3,2,2,4,1,3,2,2,2,3,2,4,2,3,5,3,8
728,210,1,8,28,1,êŒà‰àÍ,2,1,3,2,3,4,3,4,1,2,1,1,0,3,4,3,5,1,3,4,3,3,3,4,4,2,1,2,2,1,3,2,2,1,6
729,211,1,8,28,2,ê‘âHàÍâ√,3,1,1,99,1,1,2,2,2,6,6,1,0,3,3,3,4,1,5,2,5,4,3,2,3,4,4,3,2,5,3,1,3,2,6
730,999,1,8,28,2,ïΩèºèáéq,4,2,3,5,4,7,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,3,5,1,1,5,1
731,999,1,8,28,2,êÚñ[ï‰,2,2,3,2,3,4,2,3,2,2,1,1,0,1,3,3,5,1,3,3,3,5,4,4,4,3,3,2,2,2,5,1,1,1,5.5
732,999,1,8,28,3,à‰êÏçOåı,1,2,3,4,4,1,3,3,2,6,5,2,5,1,1,1,1,1,1,2,2,5,1,1,1,2,1,5,5,1,2,1,4,5,4
733,999,1,8,28,3,êXìcëΩäÛéq,4,2,1,99,4,9,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,2,2,3,5,2,5,5,3,5,1,1,5,1
734,212,1,8,28,3,ìyîÏó≤àÍ,2,1,3,2,1,6,4,4,4,2,1,1,0,5,4,4,3,4,4,5,5,5,1,2,1,2,1,5,1,1,1,1,1,1,5
735,999,1,8,28,4,éRñ{èÉìÒ,4,2,1,99,4,7,4,4,5,7,6,1,0,5,5,5,5,5,5,5,5,5,3,2,3,5,2,5,5,3,5,1,1,5,1
736,999,1,8,28,4,çÇã¥è∫àÍ,2,2,3,2,4,4,3,4,5,6,1,1,0,1,3,5,3,1,3,5,5,3,3,1,3,2,5,4,3,2,5,3,1,3,6
